source_page,source_row,category,description,manufacturer_code,brand,quantity,source_price_cents,sale_price_cents,total_cents,confidence,source_fingerprint,internal_code,slug,issues
1,1,Borracha e vedação,Pestana Palio/Siena/Week 4 pts. Dianteira Direita <04,39131,UNIVERSAL,5,4500,5850,29250,high,90f142febb1ae45bc670b241fa047c859e146f7f0d8cf03131fd35eb1929fa16,APM1-0001,pestana-palio-siena-week-4-pts-dianteira-direita-04-apm1-0001,
1,2,Borracha e vedação,"JG Canaleta Cam./Pick-up (6 pçs) (Sapão), c/Pestana 93/98",38615,UNIFLEX,2,16500,21450,42900,high,a50746e6f9a756d85aeb4ee6c5c94a9c0ff6e10bc1039e51e4170008caaf83ef,APM1-0002,jg-canaleta-cam-pick-up-6-pcs-sapao-c-pestana-93-98-apm1-0002,
1,3,Borracha e vedação,Pingadeira Palio 2 pts./Pick-up Esquerda (Encaixe) (todo ano),38983,UNIFLEX,1,12500,16250,16250,high,2c7f3a09758fb02d25bf1164b4d1d99eb7b99686f80ba58bdfa49047487f4a0a,APM1-0003,pingadeira-palio-2-pts-pick-up-esquerda-encaixe-todo-ano-apm1-0003,
1,4,Borracha e vedação,Pingadeira Palio 2 pts./Pick-up Direita (Encaixe) (todo ano),38984,UNIFLEX,1,12500,16250,16250,high,185bfb86bdd7d585d1973f02911aa3bc5f1b83d678ebbb2a5c0e9e334a95bb39,APM1-0004,pingadeira-palio-2-pts-pick-up-direita-encaixe-todo-ano-apm1-0004,
1,5,Borracha e vedação,JG Canaleta Corsa 4 pts./ Hatch/ Sedan/(modelo antigo) Diant (c/Pestana ) <11,38076,UNIVERSAL,2,14300,18590,37180,high,e5def8477d150c6e12f9516fe71a0648c4cc748aea5c9c6811832c435216357f,APM1-0005,jg-canaleta-corsa-4-pts-hatch-sedan-modelo-antigo-diant-c-pestana-11-apm1-0005,
1,6,Borracha e vedação,JG Canaleta Pick-up/Veraneio Dianteira c/Pestana Flocada (C-10/C-14/D-10) 64/84,38030,UNIFLEX,2,22000,28600,57200,high,be5956afcc7c4b77fd46efb235bb1689a3e95f857e21361f97c0ad0c86e6c548,APM1-0006,jg-canaleta-pick-up-veraneio-dianteira-c-pestana-flocada-c-10-c-14-d-10-64-84-apm1-0006,
1,7,Borracha e vedação,Canaleta Gol/ Parati (bola) c/pestana ext. acoplada (mod. orig.)(2 pçs) Esq./Dir. 95>,37571,UNIFLEX,1,23500,30550,30550,high,02b72d8cb65567bc26da5032d52e990c0c92dff52d5b85b59b966eb4aeddf5bd,APM1-0007,canaleta-gol-parati-bola-c-pestana-ext-acoplada-mod-orig-2-pcs-esq-dir-95-apm1-0007,
1,8,Borracha e vedação,JG Gol/Parati/Voyage/Saveiro (10 pçs) c/Pestanas <87,37504,UNIFLEX,1,12500,16250,16250,high,455a745f7f949a1268eedf7ced4e98d504cec2de95215e14993812c7695cf2b5,APM1-0008,jg-gol-parati-voyage-saveiro-10-pcs-c-pestanas-87-apm1-0008,
1,9,Borracha e vedação,JG Passat 2/3 pts. (10 pçs) c/Pestanas Int./Ext. todos,37500,UNIFLEX,2,18500,24050,48100,high,3f94512ee6bb9b8f394ed539ded365a8fec111ed87c7ac61e389fbe9386d9b10,APM1-0009,jg-passat-2-3-pts-10-pcs-c-pestanas-int-ext-todos-apm1-0009,
1,10,Borracha e vedação,JG Canaleta Bandeirantes (4 pçs) Flocada c/Pestana Externa 85/00,39611,UNIFLEX,1,10200,13260,13260,high,46bb08292b47b01c9de941aa777e0af2ff2733099af92fdefc6a2d88d528f007,APM1-0010,jg-canaleta-bandeirantes-4-pcs-flocada-c-pestana-externa-85-00-apm1-0010,
1,11,Borracha e vedação,JG Canaleta Caminhão VW Delivery / Worker (8 pçs) c/Pestana (completo) todos,37555,UNIFLEX,1,13500,17550,17550,high,356f03e0fc4406c9610079700d70919ba496c282d22e6410e753acc73da39657,APM1-0011,jg-canaleta-caminhao-vw-delivery-worker-8-pcs-c-pestana-completo-todos-apm1-0011,
1,12,Borracha e vedação,JG Palio/Siena/SW 4 pts. dianteira (6 pçs) (p/ Carro 1.0) c/Pestana todos,39076,UNIFLEX,1,10000,13000,13000,high,c12a5882e01cc0f9b0aeb5d7d709a3fcb6d8e8f13e39c1fe26b6771e9acf8578,APM1-0012,jg-palio-siena-sw-4-pts-dianteira-6-pcs-p-carro-1-0-c-pestana-todos-apm1-0012,
1,13,Borracha e vedação,JG Uno/Prêmio/Elba 4 pts. traseira (6 pçs) c/Pestana todos,39060,UNIFLEX,1,10000,13000,13000,high,548c7d5ce17985d0d4fd7fed1856f7048d5e515a2e7c2e596b69a4c9e9dc72ba,APM1-0013,jg-uno-premio-elba-4-pts-traseira-6-pcs-c-pestana-todos-apm1-0013,
1,14,Borracha e vedação,JG Uno/Prêmio/Elba 4 pts. Diant./Pick-up / Fiorino (6 pçs) c/Pestana todos,39054,UNIFLEX,1,13600,17680,17680,high,64e87db32ce491e82ef391c666488bd20d984208c3210b1ae2075f2b0a80ab5b,APM1-0014,jg-uno-premio-elba-4-pts-diant-pick-up-fiorino-6-pcs-c-pestana-todos-apm1-0014,
1,15,Borracha e vedação,JG Uno/Prêmio/Elba 2 pts. (6 pçs) c/Pestana todos,39048,UNIFLEX,1,15000,19500,19500,high,1240374d18b4aaa81215ce0ec3873489628c4293b4c16c54ea1b1f83cfa9cfd8,APM1-0015,jg-uno-premio-elba-2-pts-6-pcs-c-pestana-todos-apm1-0015,
1,16,Borracha e vedação,Guarnição para brisa Bandeirantes s/Friso 93>,06054-0/39.570,JAHU,2,6200,8060,16120,high,09298bc8ffd7488b960af85e16153f644b139b1e9a6970c4ae572d79793cdedc,APM1-0016,guarnicao-para-brisa-bandeirantes-s-friso-93-apm1-0016,
1,17,Borracha e vedação,Canaleta Palio/Siena/SW 4 pts. dianteira (2 pçs) Esq./Dir. (s/pestana) todos,39075,UNIVERSAL,3,28000,36400,109200,high,21c95ffba2a34eed286dca7f209e784cb6eb8b593a91500ee550d54c69d79964,APM1-0017,canaleta-palio-siena-sw-4-pts-dianteira-2-pcs-esq-dir-s-pestana-todos-apm1-0017,
1,18,Borracha e vedação,Borracha porta aba alta celta 2P 01/04,700775,UNIÃO BORRACHA,2,8000,10400,20800,high,1771c5acef899c902dbda5d485fc923747f9a6aa3a5017bce4dc3331132ada16,APM1-0018,borracha-porta-aba-alta-celta-2p-01-04-apm1-0018,
1,19,Borracha e vedação,Guarnição para brisa Bandeirantes s/Friso 93>,39570,UNIFLEX,1,10000,13000,13000,high,929801026e9c9f351af37fb3b787c50e441bb5f4ff1e2041ffba206a738151a2,APM1-0019,guarnicao-para-brisa-bandeirantes-s-friso-93-apm1-0019,
1,20,Borracha e vedação,Guarnição Pick-up/Veraneio - (esponja) 64/84,02037-7/37.930,JAHU,9,7300,9490,85410,high,db9e5568d5a921d51843ce98d9c39600e01b755777e1f19a4a508a1beaebcb40,APM1-0020,guarnicao-pick-up-veraneio-esponja-64-84-apm1-0020,
1,21,Borracha e vedação,Borracha vigia corcel 2P 69/77,8655100,CENTERPARTS,1,6800,8840,8840,high,71ac6d698922299c3372fd303da69549d34cc86ed7f7057d2039ae20912f6956,APM1-0021,borracha-vigia-corcel-2p-69-77-apm1-0021,
1,22,Borracha e vedação,Pestana externa Uno/Prêmio/Elba 4 pts. traseira (1ª Linha) Direita todos,39119,UNIFLEX,1,4500,5850,5850,high,1841c690454956809224d4199b9c32fcc4bbd0b6332bf33876a6ea511611bd31,APM1-0022,pestana-externa-uno-premio-elba-4-pts-traseira-1a-linha-direita-todos-apm1-0022,
1,23,Borracha e vedação,JG Pestana externa Pick-up (sapão) (4 peças) Externa/Interna Esq./Dir. 93/98,38695,UNIFLEX,1,16000,20800,20800,high,ceb067afe5b26f8a3542fa945dd5fb664ed8ccb29bc530a200460b35407ef31c,APM1-0023,jg-pestana-externa-pick-up-sapao-4-pecas-externa-interna-esq-dir-93-98-apm1-0023,
1,24,Borracha e vedação,Canaleta Gol/ Parati 4 pts. dianteira /Saveiro s/Pestana 98>,37518,UNIVERSAL,3,21000,27300,81900,high,2826a249731a3a4531b5356e815ef184be8bab318adab123295f41ca0b856fcc,APM1-0024,canaleta-gol-parati-4-pts-dianteira-saveiro-s-pestana-98-apm1-0024,
1,25,Borracha e vedação,Porta Silverado (c/aba) 4.20 mts 01>,37961,UNIFLEX,1,7500,9750,9750,high,a60b31d5906cc58e9d2501d2711052dc43856861e2efd8159f5a838a85db0eae,APM1-0025,porta-silverado-c-aba-4-20-mts-01-apm1-0025,
1,26,Borracha e vedação,Janela fixa kombi 98/...,DVW0505A,DISKBORRACHA,1,4500,5850,5850,high,d41d30b8a2d559e171b49c9325deac2b2a50a13c92dcc252fbffb0806c6e20c5,APM1-0026,janela-fixa-kombi-98-apm1-0026,
1,27,Borracha e vedação,JG galão paralama traseira variant,1400028,UNIÃO BORRACHA,1,2500,3250,3250,high,0655be46497154fed13d7ee13eb4b0f8bbacfd5c9f87faa30cefadb3d2d122af,APM1-0027,jg-galao-paralama-traseira-variant-apm1-0027,
1,28,Borracha e vedação,Guarnição superior para-brisa palio/siena 05/...,1900562,UNIÃO BORRACHA,4,4500,5850,23400,high,481344655311351aff2b4360f10c89ba89a8a1a194d453876c2bf7e1c03da73c,APM1-0028,guarnicao-superior-para-brisa-palio-siena-05-apm1-0028,
1,29,Borracha e vedação,Janela laterais Gol (Antigo) (c/ 2.04 mts) <94,37325,UNIFLEX,2,6300,8190,16380,high,9bf7d116cccbca521ec7938a0e263c2d7e6ed096bf34309c70e17d918b9ee82e,APM1-0029,janela-laterais-gol-antigo-c-2-04-mts-94-apm1-0029,
1,30,Borracha e vedação,Guarnição quebra vento caminhão,08060-7,UNIÃO BORRACHA,2,4000,5200,10400,high,38fd422b52784fd24cb23cde368feb343c7b48f335843c6822f2eec1d20c45bc,APM1-0030,guarnicao-quebra-vento-caminhao-apm1-0030,
1,31,Borracha e vedação,Guarnição da porta colar caminhão 81/88,070555-7,JAHU,2,4000,5200,10400,high,29b41bdecccc37b48cd07ace503933cd3ce8b01b8d910813855a2076574ee071,APM1-0031,guarnicao-da-porta-colar-caminhao-81-88-apm1-0031,
1,32,Borracha e vedação,Pingadeira teto direito gol g5 08/...,76147-8,JAHU,2,4600,5980,11960,high,457a790013aec224f7b7d122c9d3a3ce1ee2f0dd335cb1df07e1ce5e07790d61,APM1-0032,pingadeira-teto-direito-gol-g5-08-apm1-0032,
1,33,Borracha e vedação,Canaleta caminhão 93/98 direito/esquerdo,8805503,CENTERPARTS,1,6200,8060,8060,high,195fc8e193cb3b5714e0d30262f2760eb2018ae3396e2384a4d5b007466c238a,APM1-0033,canaleta-caminhao-93-98-direito-esquerdo-apm1-0033,
1,34,Borracha e vedação,Borracha pt onix/cobalt/spin,8450519,CENTERPARTS,1,6400,8320,8320,high,2d0e1bd9e1290cd483188fd7d1ef78c1bb2c7b1d85e4b76a5af9f811256a5551,APM1-0034,borracha-pt-onix-cobalt-spin-apm1-0034,
1,35,Borracha e vedação,Capô porta malas Ducato Maxi Cargo (Mini Bus) 4.60 mts (todos),39210,UNIFLEX,2,14000,18200,36400,high,57e68567e73e7322a9432dc12682625f1070f82d9a1168d349f9a1264d807e25,APM1-0035,capo-porta-malas-ducato-maxi-cargo-mini-bus-4-60-mts-todos-apm1-0035,
1,36,Borracha e vedação,Para brisa 708/709/710/712/914C/1214/1215C/L1218,39226,UNIFLEX,1,15000,19500,19500,high,7df8240cdfc0fbdc8cd140c98707e1a030f8a654b1c0c46031ef550c70c61ea3,APM1-0036,para-brisa-708-709-710-712-914c-1214-1215c-l1218-apm1-0036,
1,37,Borracha e vedação,Borracha prota malas com rabicho uno 83/04,799725,NEWCAR,1,4500,5850,5850,high,1697cb4adf0a32d86cb407854787b253e9f06eb7ab412202bed8e2008c34515e,APM1-0037,borracha-prota-malas-com-rabicho-uno-83-04-apm1-0037,
1,38,Borracha e vedação,Borracha porta malas baixa mult usoChevette Hatch 73/82,37000,UNIFLEX,1,4600,5980,5980,high,6705f7f851dd561dc583d15b3fe52db05ed8ea64fbd4cd13035080203438899d,APM1-0038,borracha-porta-malas-baixa-mult-usochevette-hatch-73-82-apm1-0038,
1,39,Borracha e vedação,JG guarnição da porta Variant,14070,UNIÃO BORRACHA,1,12000,15600,15600,high,8a0205c309fdb3f148352ef85afa189b8b347a4b57ad87899996ebf4a692670c,APM1-0039,jg-guarnicao-da-porta-variant-apm1-0039,
1,40,Borracha e vedação,Vigia Uno s/Friso <90,38840,UNIFLEX,1,7000,9100,9100,high,040575b832ed51bf190dc08d82151bc244c1dd17afe46f5b4d752cc461cf7940,APM1-0040,vigia-uno-s-friso-90-apm1-0040,
1,41,Borracha e vedação,Borracha para brisa Volkswagen Gol e Parati G2 (1994 a 1999),37149,UNIFLEX,2,1000,1300,2600,high,7d625bb6d36376b612c73f944d17b1c95b818c30af304c0652976950ae025431,APM1-0041,borracha-para-brisa-volkswagen-gol-e-parati-g2-1994-a-1999-apm1-0041,
1,42,Borracha e vedação,Guarnição vigia elba (uno),2050517,UNIÃO BORRACHA,2,3200,4160,8320,high,e536ee365169973af1a7a123f800e46f00c7a28b4cd361407cd43e365d49509f,APM1-0042,guarnicao-vigia-elba-uno-apm1-0042,
1,43,Borracha e vedação,Para brisa Volks Sedan c/friso todos,37123,UNIFLEX,1,6000,7800,7800,high,884d4339a449719e5158a28b129cd162dfd140b1b956062cd4083d46afa6ee56,APM1-0043,para-brisa-volks-sedan-c-friso-todos-apm1-0043,
1,44,Borracha e vedação,Guarnição do vigia belina 78/84,900153,UNIÃO BORRACHA,1,4600,5980,5980,high,f83b2b60234119c0090c413bfadf39576c736bac8a8b180fd4d2ccdf282aca5c,APM1-0044,guarnicao-do-vigia-belina-78-84-apm1-0044,
1,45,Borracha e vedação,Guarnição janela fixa brasilia,15018-8877,UNIÃO BORRACHA,1,4800,6240,6240,high,ddf050bb041b99bc911bb3e43802914a1f8967d6fea6b066c1a98ba167af5781,APM1-0045,guarnicao-janela-fixa-brasilia-apm1-0045,
1,46,Borracha e vedação,Guarnição para brisa passat 76,1600055,UNIÃO BORRACHA,1,4800,6240,6240,high,66760594e496f39dcc71df62b1014bbd791f457f56adc680f2657849058e233f,APM1-0046,guarnicao-para-brisa-passat-76-apm1-0046,
1,47,Borracha e vedação,Borracha porta Ducato dianteira 4.31 mts todos,38936,UNIFLEX,4,10000,13000,52000,high,95604cc94f9df76f99c2be34bcfefece53d7bedafd564fb24e33093fc4561c06,APM1-0047,borracha-porta-ducato-dianteira-4-31-mts-todos-apm1-0047,
1,48,Borracha e vedação,Borracha para brisa uno/elba/torino 91/12,8615201,CENTERPARTS,1,8800,11440,11440,high,dd6e71745bf9c4b92a75f75bfcfadbb2171390c90a5d9ee24cf3d9fc07fb041e,APM1-0048,borracha-para-brisa-uno-elba-torino-91-12-apm1-0048,
1,49,Borracha e vedação,Guarniçao para brisa atego/a,1800744,UNIÃO BORRACHA,3,7800,10140,30420,high,abb9f116996d0f09a98d041cbe2a58dd63d12ee615d381b8956cf076138103d5,APM1-0049,guarnicao-para-brisa-atego-a-apm1-0049,
1,50,Borracha e vedação,Borracha para brisa 1313/1513 (cabine alta) Aba Larga todos,39222,UNIFLEX,1,15000,19500,19500,high,5ba504684609cb899527bf5578443f8b55545f8b43b86ba2b013e67f5284ed2c,APM1-0050,borracha-para-brisa-1313-1513-cabine-alta-aba-larga-todos-apm1-0050,
1,51,Borracha e vedação,Borracha Apollo/escort s/friso <92,37141,UNIFLEX,1,11500,14950,14950,high,6ba3f1c0dea2e43c032d8f4042efdcd33c1331f61ee9adae6536f44ed842b46b,APM1-0051,borracha-apollo-escort-s-friso-92-apm1-0051,
1,52,Borracha e vedação,Pingadeira fiesta esquerda ford 02/14,38566,UNIFLEX,1,4500,5850,5850,high,d238702ca6c124c3de06e39bb6727a61ce451a2fec2e787cebfba41c25898ffe,APM1-0052,pingadeira-fiesta-esquerda-ford-02-14-apm1-0052,
1,53,Borracha e vedação,Pinga deira fiesta s/lado 02/10,38570,UNIFLEX,1,5000,6500,6500,high,93fe6a856d6257c785a96874dcdfdabcafbe7709e4515159048d45b5fc79b243,APM1-0053,pinga-deira-fiesta-s-lado-02-10-apm1-0053,
1,54,Borracha e vedação,Pingadeira Corcel II/Belina II/D. Rey/Pampa (c/aba) 77/91,38526,UNIFLEX,1,6500,8450,8450,high,9ef708d295b1941d4b0411edf7e9ff3683249874e16d15605541e1342472d5db,APM1-0054,pingadeira-corcel-ii-belina-ii-d-rey-pampa-c-aba-77-91-apm1-0054,
1,55,Borracha e vedação,Para brisa cam/Pick-up Chev./Veraneio (C10/ 14/ D10) Friso Plástico 64/84,37751,UNIFLEX,1,19000,24700,24700,high,1c259d255732801579f0b2f21740391c4b601291d79ca64d17b00abe68aebe35,APM1-0055,para-brisa-cam-pick-up-chev-veraneio-c10-14-d10-friso-plastico-64-84-apm1-0055,
1,56,Borracha e vedação,Guarnição vigia verane 10/Bonanza 88,100203,UNIÃO BORRACHA,1,4800,6240,6240,high,47b87436320fcbc9e6ab3440c1dfe17a854fe16d4aae823d7ae70fc262800d6e,APM1-0056,guarnicao-vigia-verane-10-bonanza-88-apm1-0056,
1,57,Borracha e vedação,Borracha porta malas alfa romeo 76/84 fiat 147 76/87,36004,UNIFLEX,1,6500,8450,8450,high,c5a62b6d8385c1fcf62c89fedc5c53591237455f17ce177457ba4dea3c453b84,APM1-0057,borracha-porta-malas-alfa-romeo-76-84-fiat-147-76-87-apm1-0057,
1,58,Borracha e vedação,Guarnição para brisa vectra <96,150500,UNIÃO BORRACHA,1,4500,5850,5850,high,b4e37ad9918e374ae113fa48ec55d2583d5d5ae3692fa24eee96c2c607afb98f,APM1-0058,guarnicao-para-brisa-vectra-96-apm1-0058,
1,59,Borracha e vedação,Borracha do vigia f1000 94/99,09258-9,JAHU,2,12000,15600,31200,high,c76bf2a2de11106f3b2a492f4f4c418c81acd20c9b3dc7a40bab162e21453b13,APM1-0059,borracha-do-vigia-f1000-94-99-apm1-0059,
1,60,Borracha e vedação,Borracha porta alta 1 berbo c/4 fiat elba 86/96,37017,UNIFLEX,1,6500,8450,8450,high,4e3378bebadd61196bb0dd3b61a7b8bab958a3efb31b0adc4a6cdde6511d486d,APM1-0060,borracha-porta-alta-1-berbo-c-4-fiat-elba-86-96-apm1-0060,
1,61,Borracha e vedação,Guarnição para brisa Pick up 64/84 s/Friso,02040-7,JAHU,2,10800,14040,28080,high,52063c38c20566a27611a55f38b9a9597ba4a1248a83894c9c32d0a87de48705,APM1-0061,guarnicao-para-brisa-pick-up-64-84-s-friso-apm1-0061,
1,62,Borracha e vedação,Borracha vigia monza 2/4P s/friso,8660301,CENTERPARTS,1,10000,13000,13000,high,f2759f0bf6f87c91cebe546af54b6f5f29bce9d55eda0b001b6ad3f2ba5d6725,APM1-0062,borracha-vigia-monza-2-4p-s-friso-apm1-0062,
1,63,Borracha e vedação,Para brisa cam/pick-up D-20 85/... S/friso,37754,UNIFLEX,1,16000,20800,20800,high,8c72cfcdcb71b8cb6f11eae0b96869cf572b1847a5ba032c4bc4442d4af9bae0,APM1-0063,para-brisa-cam-pick-up-d-20-85-s-friso-apm1-0063,
1,64,Borracha e vedação,Quebra vento brasilia <77 esquerdo,37466,UNIFLEX,1,10000,13000,13000,high,981e696c1a913fecdb2a3e6b97c722387fe20712572a5fd7054d82e8bebb64c4,APM1-0064,quebra-vento-brasilia-77-esquerdo-apm1-0064,
1,65,Borracha e vedação,Janela fixa kombi 57/97,37351,UNIFLEX,2,4500,5850,11700,high,604310501f6390475929d6166b39de475160f25f4df49324a43c1098298b9bb7,APM1-0065,janela-fixa-kombi-57-97-apm1-0065,
1,66,Borracha e vedação,Borracha janela mercedes dianteiro D/E,8720101,CENTERPARTS,2,5800,7540,15080,high,5e482446167e04e73505e373ac884200331546c7dca237be5c7bb10b23f75b39,APM1-0066,borracha-janela-mercedes-dianteiro-d-e-apm1-0066,
1,67,Borracha e vedação,Tampa malas kombi 98/09,37705,UNIFLEX,3,4500,5850,17550,high,f5b50f72499fd48f2b957f9466fc31f429ef9a2ec313b58c2f7aafe85fd855d6,APM1-0067,tampa-malas-kombi-98-09-apm1-0067,
1,68,Borracha e vedação,Borracha colar capo fusca 59/96 Dianteira colar,37697,UNIFLEX,3,4500,5850,17550,high,94fad462418af46cb468c7a97c355c56eebb5b29cbefe34831de68b91313a569,APM1-0068,borracha-colar-capo-fusca-59-96-dianteira-colar-apm1-0068,
1,69,Borracha e vedação,Quebra vento kombi chipper 75/... Direito,37465,UNIFLEX,1,4500,5850,5850,high,be0ebef10257c06b72955bf176861f6c77f01acec75e7ffe5f1299cee723405e,APM1-0069,quebra-vento-kombi-chipper-75-direito-apm1-0069,
1,70,Borracha e vedação,Guarnição tampa motor kombi 98/...,16181-0,JAHU,2,4500,5850,11700,high,ff9ece4410bb1abfbdf4a1c3834b8ad94696d16aa4662f6b55ffbc00f1dd1eff,APM1-0070,guarnicao-tampa-motor-kombi-98-apm1-0070,
1,71,Borracha e vedação,Janela movel santana 85/90 Direito,37331,UNIFLEX,1,17400,22620,22620,high,dda1b570a8a8adcc2d2439d6342b4206beca4e80bb560ed4b9071d46ee1e386f,APM1-0071,janela-movel-santana-85-90-direito-apm1-0071,
1,72,Borracha e vedação,Janela movel gol bola 95/...,37326,UNIFLEX,2,6000,7800,15600,high,3df5e1dcfeb03c2c794b7041f756f691b6dba5191977ce9c3b9bdeabe34011d1,APM1-0072,janela-movel-gol-bola-95-apm1-0072,
1,73,Borracha e vedação,Guarnição para brisa f1000/f11000,800240,UNIÃO BORRACHA,1,11000,14300,14300,high,f896f360a41a6cdd2a89c32372943b6b15612d402b315eafe88835406151f25e,APM1-0073,guarnicao-para-brisa-f1000-f11000-apm1-0073,
1,74,Borracha e vedação,JG borracha porta ford 92...,25071163,UNIÃO BORRACHA,1,4500,5850,5850,high,b77ec32d184e8519e9c2473758710f212a70334f1200f41767c92f0b902be400,APM1-0074,jg-borracha-porta-ford-92-apm1-0074,
1,75,Borracha e vedação,Borracha porta malas corcel 2 (c/ 3.52 mts) todos,38782,UNIFLEX,1,5800,7540,7540,high,3318de42deaf7a219e5c43fde7b15af4a153e6f76362236723fbf21c139a9124,APM1-0075,borracha-porta-malas-corcel-2-c-3-52-mts-todos-apm1-0075,
1,76,Borracha e vedação,jg canaleta Corsa 4 pts./ Hatch/ Sedan/ Wagon/Traseira (c/Pestana) <11,38080,UNIFLEX,1,18000,23400,23400,high,5d0eba778cf9a4800ec229481cb98873a0e2a9f50ed4385dee7586168fd2b783,APM1-0076,jg-canaleta-corsa-4-pts-hatch-sedan-wagon-traseira-c-pestana-11-apm1-0076,
1,77,Borracha e vedação,Borracha capo dianteiro VW Sedan Capô 59/96...,37696,UNIFLEX,1,4500,5850,5850,high,d84ac13c2a6734fe2e2922dc3a8129c3596201019764aacd4f5c7d5c9d709837,APM1-0077,borracha-capo-dianteiro-vw-sedan-capo-59-96-apm1-0077,
1,78,Borracha e vedação,Guarnição passat <83 fixa esquerdo,VED33505,TITAN PARTS,1,9200,11960,11960,high,17984e6e91745f8e10f6d8a0a8b3e82138a6b6a79bed8a29529a23acdeb7b2af,APM1-0078,guarnicao-passat-83-fixa-esquerdo-apm1-0078,
1,79,Borracha e vedação,Guarnição janela lateral Parati 96/... 2P fixa,VED34565,TITAN PARTS,1,9300,12090,12090,high,bd419511ac914f5d5587c7bdd4b5ebd192ee2b2baf21cbd87637b4c641341633,APM1-0079,guarnicao-janela-lateral-parati-96-2p-fixa-apm1-0079,
1,80,Borracha e vedação,para lama brasilia,20016-9,JAHU,1,4500,5850,5850,high,12eab56501d92cd10f1c447c95b0cf1dfacaa690b6fb5769dd76550fae4667a9,APM1-0080,para-lama-brasilia-apm1-0080,
1,81,Borracha e vedação,porta Kombi Carat Completa (mod.original) (Diant./Meio/Mala) 98>,37394,UNIFLEX,2,16000,20800,41600,high,2ecbe2ebcfdf25492a1eb863e72cb721d7ae8dd2e803f10fe06d31cb68425094,APM1-0081,porta-kombi-carat-completa-mod-original-diant-meio-mala-98-apm1-0081,
1,82,Borracha e vedação,Guarnição capo gol/voyage/saveiro,VED99529,TITAN PARTS,2,4500,5850,11700,high,31e87936da277903a782904e2032bd272483511f7acd0dadf0de488243b5c062,APM1-0082,guarnicao-capo-gol-voyage-saveiro-apm1-0082,
1,83,Borracha e vedação,Guarnição janela lateral fixa D/E 67/96,46322-7,JAHU,1,4500,5850,5850,high,6f3cbff4007f33b6c2f70d7e47e14640da263b35f8ce2e11c758726bba1d4709,APM1-0083,guarnicao-janela-lateral-fixa-d-e-67-96-apm1-0083,
1,84,Borracha e vedação,Borracha vidro bandeirante,648837,CENTERPARTS,1,4500,5850,5850,high,02d7c745d1eda9ea50c98001542b7442da98629dc7d0a85f40399ec9ac81a554,APM1-0084,borracha-vidro-bandeirante-apm1-0084,
1,85,Borracha e vedação,Guarnição porta lateral kombi 98,31792,BMA,1,8500,11050,11050,high,3697024839bd16fe5e46dea256d4d2049b398c4e25675850c9200b6047045e53,APM1-0085,guarnicao-porta-lateral-kombi-98-apm1-0085,
1,86,Borracha e vedação,LATERAL CONVENCIONAL ESCORT 2P LD/LE,006045-3,CHG,1,7000,9100,9100,high,a0cf4dabdaede0cd02f5bff7f452a1d1c39442e2f041cd25eb8deac421cfe3a1,APM1-0086,lateral-convencional-escort-2p-ld-le-apm1-0086,
1,87,Borracha e vedação,CANTONEIRA DIANTIRA CORCEL/BELINA,38619,UNIFLEX,1,3900,5070,5070,high,1e86c685680af465608b9bde548ff8e337122b6dafba70aeecc7aee4f1d32437,APM1-0087,cantoneira-diantira-corcel-belina-apm1-0087,
1,88,Borracha e vedação,CANTONEIRA DIANTEIRA CORSA HATCH/SEDAN/,38078,UNIFLEX,1,2800,3640,3640,high,84d81a4f043fe6b132e85c36f8d90447edd08d5459561c28bcd4b68c7b6c0591,APM1-0088,cantoneira-dianteira-corsa-hatch-sedan-apm1-0088,
2,89,Borracha e vedação,PESTANA INTERNA UNO/PREMIO/ELBA 2P LD,39171,UNIFLEX,2,1000,1300,2600,high,c6f39d82cc6eab0fe511f2647959aa175c6c8051bb77c8b786a9819934095379,APM1-0089,pestana-interna-uno-premio-elba-2p-ld-apm1-0089,
2,90,Borracha e vedação,PESTANA EXTERNA PALIO/SIENA/WEEK LD,39130,UNIFLEX,4,1900,2470,9880,high,1c5b3ce853844b75ce17f7f6db6bb80721601cb5c02d1eb447fd8c9ebc528d69,APM1-0090,pestana-externa-palio-siena-week-ld-apm1-0090,
2,91,Borracha e vedação,PESTANA INTERNA FIESTA 96/02 2P LD,VED24534,,1,2700,3510,3510,high,4c8dc75bd484ae00b5758094712da03f37a13408ca28a0f2b6998c9b0700ad02,APM1-0091,pestana-interna-fiesta-96-02-2p-ld-apm1-0091,
2,92,Borracha e vedação,PESTANA DIANTEIRA INTERNA UNO PREMIO/ELBA/PICK-UP LD,39173,UNIFLEX,1,1200,1560,1560,high,e74b2fdcb920f76ec2fbf31734a49605c27df24d6384c531566c1240d2b1e74e,APM1-0092,pestana-dianteira-interna-uno-premio-elba-pick-up-ld-apm1-0092,
2,93,Borracha e vedação,PESTANA INTERNA UNO/PREMIO/ELBA 2P LE,39120,UNIFLEX,1,5200,6760,6760,high,2fb836a4920813934313e007ebe551f00decd2b93d1202bf7b1cb7f53aa5036a,APM1-0093,pestana-interna-uno-premio-elba-2p-le-apm1-0093,
2,94,Borracha e vedação,JG CANALETA DIANTEIRA C/PRESTANA EXTERNA 4PC CELTA 4P,38113,UNIFLEX,1,7800,10140,10140,high,15ca07cd38276053b0d39828ee3bc46d0df660d85699f741aae693fcd5cb1106,APM1-0094,jg-canaleta-dianteira-c-prestana-externa-4pc-celta-4p-apm1-0094,
